,longitude,latitude,day,month,year,native,species,DOY,geometry,ClimateDivision
4326,-116.956,33.042,13,05,2012,yes,Clarkia purpurea,134,POINT (-116.956 33.042),6
4327,-121.163,36.483,19,04,2015,yes,Clarkia purpurea,109,POINT (-121.163 36.483),4
4328,-121.466,37.121,03,05,2014,yes,Clarkia purpurea,123,POINT (-121.466 37.121),4
4329,-121.949,37.915,01,05,2011,yes,Clarkia purpurea,121,POINT (-121.949 37.915),4
4330,-122.175,37.308,15,06,2015,yes,Clarkia purpurea,166,POINT (-122.175 37.308),4
4350,-121.556,39.601,18,04,1968,yes,Clarkia purpurea,109,POINT (-121.556 39.601),2
4351,-120.799,38.817,16,05,1988,yes,Clarkia purpurea,137,POINT (-120.799 38.817),2
4352,-119.557,37.848,14,07,1990,yes,Clarkia purpurea,195,POINT (-119.557 37.848),5
4419,-122.095,37.159,17,05,2016,yes,Clarkia purpurea,138,POINT (-122.095 37.159),4
4424,-122.049,37.035,20,05,2016,yes,Clarkia purpurea,141,POINT (-122.049 37.035),4
4426,-122.011,37.07,23,05,2016,yes,Clarkia purpurea,144,POINT (-122.011 37.07),4
4447,-121.958,37.045,08,06,2016,yes,Clarkia purpurea,160,POINT (-121.958 37.045),4
4451,-122.155,37.146,23,05,2016,yes,Clarkia purpurea,144,POINT (-122.155 37.146),4
4506,-119.861,34.501,05,06,2016,yes,Clarkia purpurea,157,POINT (-119.861 34.501),6
4576,-122.198,37.316,14,06,2016,yes,Clarkia purpurea,166,POINT (-122.198 37.316),4
4602,-118.172,34.188,23,05,2011,yes,Clarkia purpurea,143,POINT (-118.172 34.188),6
4687,-122.131,38.243,13,05,2014,yes,Clarkia purpurea,133,POINT (-122.131 38.243),1
4848,-118.413,33.34,25,05,2001,yes,Clarkia purpurea,145,POINT (-118.413 33.34),6
4851,-118.376,33.357,04,04,2003,yes,Clarkia purpurea,94,POINT (-118.376 33.357),6
4852,-118.423,33.399,15,05,1998,yes,Clarkia purpurea,135,POINT (-118.423 33.399),6
4854,-118.362,33.357,01,05,2003,yes,Clarkia purpurea,121,POINT (-118.362 33.357),6
4860,-121.844,37.828,06,06,2010,yes,Clarkia purpurea,157,POINT (-121.844 37.828),4
4871,-121.02,38.67,23,05,1988,yes,Clarkia purpurea,144,POINT (-121.02 38.67),2
4874,-121.935,37.88,20,05,2014,yes,Clarkia purpurea,140,POINT (-121.935 37.88),4
4878,-118.205,34.196,16,05,2001,yes,Clarkia purpurea,136,POINT (-118.205 34.196),6
4879,-118.66,34.28,15,05,2003,yes,Clarkia purpurea,135,POINT (-118.66 34.28),6
4880,-121.53,39.64,05,06,1968,yes,Clarkia purpurea,157,POINT (-121.53 39.64),2
4882,-119.25,34.53,27,05,1992,yes,Clarkia purpurea,148,POINT (-119.25 34.53),6
4883,-119.567,37.333,03,06,1997,yes,Clarkia purpurea,154,POINT (-119.567 37.333),5
4884,-117.71,34.23,14,05,1980,yes,Clarkia purpurea,135,POINT (-117.71 34.23),6
4888,-118.61,34.33,22,05,1974,yes,Clarkia purpurea,142,POINT (-118.61 34.33),6
4891,-118.362,33.357,01,05,2003,yes,Clarkia purpurea,121,POINT (-118.362 33.357),6
4895,-118.413,33.34,25,05,2001,yes,Clarkia purpurea,145,POINT (-118.413 33.34),6
4910,-121.406,38.372,26,05,2000,yes,Clarkia purpurea,147,POINT (-121.406 38.372),2
4913,-121.725,36.611,07,05,2008,yes,Clarkia purpurea,128,POINT (-121.725 36.611),4
4914,-121.599,36.07,21,05,2005,yes,Clarkia purpurea,141,POINT (-121.599 36.07),4
4915,-122.0,37.074,19,05,1989,yes,Clarkia purpurea,139,POINT (-122 37.074),4
4916,-122.01,37.071,02,06,1989,yes,Clarkia purpurea,153,POINT (-122.01 37.071),4
4917,-122.065,37.089,17,05,2012,yes,Clarkia purpurea,138,POINT (-122.065 37.089),4
4918,-122.155,37.147,14,06,1998,yes,Clarkia purpurea,165,POINT (-122.155 37.147),4
4919,-122.156,37.147,14,06,1998,yes,Clarkia purpurea,165,POINT (-122.156 37.147),4
4920,-121.688,36.939,10,05,1994,yes,Clarkia purpurea,130,POINT (-121.688 36.939),4
4921,-122.03,36.974,29,05,2013,yes,Clarkia purpurea,149,POINT (-122.03 36.974),4
4922,-122.0,37.073,01,05,1989,yes,Clarkia purpurea,121,POINT (-122 37.073),4
4923,-122.064,37.07,28,05,1983,yes,Clarkia purpurea,148,POINT (-122.064 37.07),4
4924,-122.155,37.146,24,06,2005,yes,Clarkia purpurea,175,POINT (-122.155 37.146),4
4925,-122.227,37.063,07,06,1999,yes,Clarkia purpurea,158,POINT (-122.227 37.063),4
4926,-122.227,37.063,07,06,1999,yes,Clarkia purpurea,158,POINT (-122.227 37.063),4
4927,-121.77,36.621,20,05,1995,yes,Clarkia purpurea,140,POINT (-121.77 36.621),4
4928,-122.051,37.056,24,05,2010,yes,Clarkia purpurea,144,POINT (-122.051 37.056),4
4929,-121.77,36.621,20,05,1995,yes,Clarkia purpurea,140,POINT (-121.77 36.621),4
4930,-122.155,37.146,24,06,2005,yes,Clarkia purpurea,175,POINT (-122.155 37.146),4
4931,-121.77,36.621,20,05,1995,yes,Clarkia purpurea,140,POINT (-121.77 36.621),4
4932,-121.995,37.021,23,06,2002,yes,Clarkia purpurea,174,POINT (-121.995 37.021),4
4933,-121.77,36.621,20,05,1995,yes,Clarkia purpurea,140,POINT (-121.77 36.621),4
4934,-121.655,37.34,10,05,1994,yes,Clarkia purpurea,130,POINT (-121.655 37.34),4
4935,-121.57,36.062,28,04,1968,yes,Clarkia purpurea,119,POINT (-121.57 36.062),4
4936,-121.495,36.225,09,05,2001,yes,Clarkia purpurea,129,POINT (-121.495 36.225),4
4937,-122.159,37.155,13,06,1994,yes,Clarkia purpurea,164,POINT (-122.159 37.155),4
4938,-122.051,37.056,24,05,2010,yes,Clarkia purpurea,144,POINT (-122.051 37.056),4
4939,-121.897,37.161,10,04,2015,yes,Clarkia purpurea,100,POINT (-121.897 37.161),4
4940,-121.897,37.158,02,04,2015,yes,Clarkia purpurea,92,POINT (-121.897 37.158),4
4945,-122.556,37.952,19,05,1967,yes,Clarkia purpurea,139,POINT (-122.556 37.952),1
4947,-121.677,37.33,17,05,1969,yes,Clarkia purpurea,137,POINT (-121.677 37.33),4
4950,-120.955,38.669,17,06,1967,yes,Clarkia purpurea,168,POINT (-120.955 38.669),5
4951,-122.134,37.309,09,05,1971,yes,Clarkia purpurea,129,POINT (-122.134 37.309),4
4960,-120.345,35.447,06,05,2012,yes,Clarkia purpurea,127,POINT (-120.345 35.447),4
4964,-121.922,37.907,14,05,2000,yes,Clarkia purpurea,135,POINT (-121.922 37.907),4
4965,-118.694,34.103,22,05,1991,yes,Clarkia purpurea,142,POINT (-118.694 34.103),6
4966,-119.402,34.936,24,05,2010,yes,Clarkia purpurea,144,POINT (-119.402 34.936),5
4967,-120.874,35.641,22,06,1988,yes,Clarkia purpurea,174,POINT (-120.874 35.641),4
4972,-116.911,34.211,02,06,2009,yes,Clarkia purpurea,153,POINT (-116.911 34.211),6
4976,-121.028,38.75,12,06,2010,yes,Clarkia purpurea,163,POINT (-121.028 38.75),2
4977,-120.233,37.733,31,05,1988,yes,Clarkia purpurea,152,POINT (-120.233 37.733),5
4978,-118.511,34.344,15,06,1967,yes,Clarkia purpurea,166,POINT (-118.511 34.344),6
4980,-117.65,34.241,29,05,1969,yes,Clarkia purpurea,149,POINT (-117.65 34.241),6
4981,-119.376,34.905,02,06,2009,yes,Clarkia purpurea,153,POINT (-119.376 34.905),5
4982,-118.303,34.569,01,05,1997,yes,Clarkia purpurea,121,POINT (-118.303 34.569),6
4984,-121.207,35.819,22,05,1997,yes,Clarkia purpurea,142,POINT (-121.207 35.819),4
4986,-118.461,34.697,18,06,1997,yes,Clarkia purpurea,169,POINT (-118.461 34.697),7
4987,-120.571,38.243,24,05,2013,yes,Clarkia purpurea,144,POINT (-120.571 38.243),5
4988,-122.296,40.225,08,05,2007,yes,Clarkia purpurea,128,POINT (-122.296 40.225),2
4990,-120.838,36.553,04,05,2008,yes,Clarkia purpurea,125,POINT (-120.838 36.553),5
4993,-116.869,34.208,28,05,2009,yes,Clarkia purpurea,148,POINT (-116.869 34.208),6
4994,-117.481,34.229,25,04,1993,yes,Clarkia purpurea,115,POINT (-117.481 34.229),6
4995,-123.052,39.806,27,05,1974,yes,Clarkia purpurea,147,POINT (-123.052 39.806),1
4998,-117.567,33.712,17,06,2009,yes,Clarkia purpurea,168,POINT (-117.567 33.712),6
4999,-117.476,34.304,20,06,1994,yes,Clarkia purpurea,171,POINT (-117.476 34.304),6
5001,-117.099,34.077,05,06,2010,yes,Clarkia purpurea,156,POINT (-117.099 34.077),6
5004,-117.487,34.202,07,07,1971,yes,Clarkia purpurea,188,POINT (-117.487 34.202),6
5006,-118.852,34.286,09,05,2011,yes,Clarkia purpurea,129,POINT (-118.852 34.286),6
5008,-117.775,34.152,23,05,1974,yes,Clarkia purpurea,143,POINT (-117.775 34.152),6
5010,-122.089,38.511,14,05,1998,yes,Clarkia purpurea,134,POINT (-122.089 38.511),2
5011,-118.205,34.196,16,05,2001,yes,Clarkia purpurea,136,POINT (-118.205 34.196),6
5013,-120.072,34.737,23,04,2004,yes,Clarkia purpurea,114,POINT (-120.072 34.737),6
5014,-117.682,34.165,25,06,1967,yes,Clarkia purpurea,176,POINT (-117.682 34.165),6
5015,-116.906,34.195,18,06,2009,yes,Clarkia purpurea,169,POINT (-116.906 34.195),6
5016,-116.783,32.57,03,05,2003,yes,Clarkia purpurea,123,POINT (-116.783 32.57),6
5017,-117.51,33.602,07,05,1988,yes,Clarkia purpurea,128,POINT (-117.51 33.602),6
5018,-121.322,36.068,17,05,1994,yes,Clarkia purpurea,137,POINT (-121.322 36.068),4
5019,-116.733,33.692,05,08,2000,yes,Clarkia purpurea,218,POINT (-116.733 33.692),6
5020,-120.168,37.424,23,04,1989,yes,Clarkia purpurea,113,POINT (-120.168 37.424),5
5021,-119.271,34.938,11,06,2011,yes,Clarkia purpurea,162,POINT (-119.271 34.938),5
5022,-116.959,33.453,11,05,1990,yes,Clarkia purpurea,131,POINT (-116.959 33.453),6
5023,-117.466,34.222,10,05,1985,yes,Clarkia purpurea,130,POINT (-117.466 34.222),6
5024,-118.456,34.451,05,06,1996,yes,Clarkia purpurea,157,POINT (-118.456 34.451),6
5025,-117.033,33.35,08,04,1997,yes,Clarkia purpurea,98,POINT (-117.033 33.35),6
5028,-116.65,33.342,17,05,1996,yes,Clarkia purpurea,138,POINT (-116.65 33.342),6
5029,-117.678,34.192,31,05,2015,yes,Clarkia purpurea,151,POINT (-117.678 34.192),6
5030,-120.383,35.249,29,04,2014,yes,Clarkia purpurea,119,POINT (-120.383 35.249),6
5031,-116.927,33.573,28,04,1990,yes,Clarkia purpurea,118,POINT (-116.927 33.573),6
5032,-117.65,33.817,04,05,1989,yes,Clarkia purpurea,124,POINT (-117.65 33.817),6
5033,-117.448,34.247,18,05,2010,yes,Clarkia purpurea,138,POINT (-117.448 34.247),6
5035,-116.902,33.085,17,06,2005,yes,Clarkia purpurea,168,POINT (-116.902 33.085),6
5039,-123.241,40.177,09,06,1978,yes,Clarkia purpurea,160,POINT (-123.241 40.177),1
5044,-118.017,34.328,23,06,2011,yes,Clarkia purpurea,174,POINT (-118.017 34.328),6
5045,-117.577,33.479,10,04,2003,yes,Clarkia purpurea,100,POINT (-117.577 33.479),6
5046,-121.61,39.524,28,05,2005,yes,Clarkia purpurea,148,POINT (-121.61 39.524),2
5048,-118.726,34.908,12,06,2007,yes,Clarkia purpurea,163,POINT (-118.726 34.908),5
5049,-117.317,33.629,15,05,1998,yes,Clarkia purpurea,135,POINT (-117.317 33.629),6
5052,-118.453,34.355,19,05,1993,yes,Clarkia purpurea,139,POINT (-118.453 34.355),6
5054,-117.46,34.291,21,06,1995,yes,Clarkia purpurea,172,POINT (-117.46 34.291),6
5056,-117.619,33.709,08,06,1999,yes,Clarkia purpurea,159,POINT (-117.619 33.709),6
5059,-117.375,33.742,27,05,2003,yes,Clarkia purpurea,147,POINT (-117.375 33.742),6
5062,-117.929,34.13,26,05,2003,yes,Clarkia purpurea,146,POINT (-117.929 34.13),6
5063,-121.192,39.283,02,06,2011,yes,Clarkia purpurea,153,POINT (-121.192 39.283),2
5067,-121.559,36.371,12,05,1982,yes,Clarkia purpurea,132,POINT (-121.559 36.371),4
5068,-121.236,36.088,25,05,1994,yes,Clarkia purpurea,145,POINT (-121.236 36.088),4
5069,-121.726,39.806,15,05,2009,yes,Clarkia purpurea,135,POINT (-121.726 39.806),2
5071,-117.67,34.176,16,04,1971,yes,Clarkia purpurea,106,POINT (-117.67 34.176),6
5072,-116.833,33.879,21,05,2009,yes,Clarkia purpurea,141,POINT (-116.833 33.879),7
5074,-118.817,34.317,23,04,2003,yes,Clarkia purpurea,113,POINT (-118.817 34.317),6
5077,-116.968,33.458,03,05,1995,yes,Clarkia purpurea,123,POINT (-116.968 33.458),6
5078,-116.91,33.302,02,06,2005,yes,Clarkia purpurea,153,POINT (-116.91 33.302),6
5079,-122.141,37.269,14,08,1977,yes,Clarkia purpurea,226,POINT (-122.141 37.269),4
5080,-121.657,39.48,17,05,2005,yes,Clarkia purpurea,137,POINT (-121.657 39.48),2
5081,-118.411,34.642,24,05,1994,yes,Clarkia purpurea,144,POINT (-118.411 34.642),6
5082,-116.969,33.457,06,05,2009,yes,Clarkia purpurea,126,POINT (-116.969 33.457),6
5085,-120.617,35.167,09,05,2001,yes,Clarkia purpurea,129,POINT (-120.617 35.167),4
5087,-117.447,34.246,26,05,2005,yes,Clarkia purpurea,146,POINT (-117.447 34.246),6
5090,-117.045,33.637,26,04,2003,yes,Clarkia purpurea,116,POINT (-117.045 33.637),6
5092,-116.491,32.596,30,06,2010,yes,Clarkia purpurea,181,POINT (-116.491 32.596),6
5093,-117.666,33.882,19,05,2010,yes,Clarkia purpurea,139,POINT (-117.666 33.882),6
5096,-120.187,37.439,23,04,1989,yes,Clarkia purpurea,113,POINT (-120.187 37.439),5
5101,-118.641,34.745,29,05,1997,yes,Clarkia purpurea,149,POINT (-118.641 34.745),7
5103,-118.448,34.433,24,05,2005,yes,Clarkia purpurea,144,POINT (-118.448 34.433),6
5105,-118.359,33.355,30,04,1966,yes,Clarkia purpurea,120,POINT (-118.359 33.355),6
5106,-116.625,33.633,16,06,2008,yes,Clarkia purpurea,168,POINT (-116.625 33.633),6
5108,-117.462,33.631,11,05,2009,yes,Clarkia purpurea,131,POINT (-117.462 33.631),6
5109,-116.808,32.598,04,05,2003,yes,Clarkia purpurea,124,POINT (-116.808 32.598),6
5110,-117.459,33.556,05,05,1992,yes,Clarkia purpurea,126,POINT (-117.459 33.556),6
5111,-117.186,32.877,14,04,1978,yes,Clarkia purpurea,104,POINT (-117.186 32.877),6
5112,-116.794,33.061,03,06,2010,yes,Clarkia purpurea,154,POINT (-116.794 33.061),6
5113,-118.643,34.352,24,05,2003,yes,Clarkia purpurea,144,POINT (-118.643 34.352),6
5114,-118.466,34.377,25,05,2010,yes,Clarkia purpurea,145,POINT (-118.466 34.377),6
5115,-118.822,34.315,21,05,2003,yes,Clarkia purpurea,141,POINT (-118.822 34.315),6
5116,-120.272,37.779,30,04,2004,yes,Clarkia purpurea,121,POINT (-120.272 37.779),5
5119,-118.459,34.459,18,05,1967,yes,Clarkia purpurea,138,POINT (-118.459 34.459),6
5122,-117.023,33.449,09,05,1995,yes,Clarkia purpurea,129,POINT (-117.023 33.449),6
5125,-118.741,34.903,07,06,2007,yes,Clarkia purpurea,158,POINT (-118.741 34.903),5
5126,-117.142,33.442,03,06,2003,yes,Clarkia purpurea,154,POINT (-117.142 33.442),6
5127,-119.033,36.861,22,06,1996,yes,Clarkia purpurea,174,POINT (-119.033 36.861),5
5129,-116.532,33.271,27,04,2004,yes,Clarkia purpurea,118,POINT (-116.532 33.271),7
5130,-120.833,39.667,27,05,1988,yes,Clarkia purpurea,148,POINT (-120.833 39.667),2
5131,-119.567,34.533,07,06,1989,yes,Clarkia purpurea,158,POINT (-119.567 34.533),6
5132,-118.955,34.912,09,06,2011,yes,Clarkia purpurea,160,POINT (-118.955 34.912),5
5133,-117.614,33.708,12,05,1989,yes,Clarkia purpurea,132,POINT (-117.614 33.708),6
5134,-118.458,34.378,18,05,1967,yes,Clarkia purpurea,138,POINT (-118.458 34.378),6
5135,-117.667,33.723,06,05,2008,yes,Clarkia purpurea,127,POINT (-117.667 33.723),6
5136,-117.446,34.206,09,05,1968,yes,Clarkia purpurea,130,POINT (-117.446 34.206),6
5137,-117.464,34.192,11,07,1968,yes,Clarkia purpurea,193,POINT (-117.464 34.192),6
5138,-117.006,33.46,04,06,1989,yes,Clarkia purpurea,155,POINT (-117.006 33.46),6
5139,-118.398,33.389,19,05,2001,yes,Clarkia purpurea,139,POINT (-118.398 33.389),6
5142,-118.567,34.367,18,05,2004,yes,Clarkia purpurea,139,POINT (-118.567 34.367),6
5143,-116.922,34.168,04,06,2009,yes,Clarkia purpurea,155,POINT (-116.922 34.168),6
5147,-117.389,33.482,04,06,1992,yes,Clarkia purpurea,156,POINT (-117.389 33.482),6
5149,-116.661,33.349,04,05,2004,yes,Clarkia purpurea,125,POINT (-116.661 33.349),6
5152,-121.236,36.088,25,05,1994,yes,Clarkia purpurea,145,POINT (-121.236 36.088),4
5153,-117.006,33.634,01,05,1997,yes,Clarkia purpurea,121,POINT (-117.006 33.634),6
5155,-120.528,36.395,09,05,2003,yes,Clarkia purpurea,129,POINT (-120.528 36.395),5
5159,-117.063,34.305,19,06,2002,yes,Clarkia purpurea,170,POINT (-117.063 34.305),7
5160,-117.538,34.182,24,05,1971,yes,Clarkia purpurea,144,POINT (-117.538 34.182),6
5161,-117.042,33.38,11,06,1998,yes,Clarkia purpurea,162,POINT (-117.042 33.38),6
5162,-116.491,32.939,15,07,2003,yes,Clarkia purpurea,196,POINT (-116.491 32.939),7
5163,-117.48,34.298,21,06,1995,yes,Clarkia purpurea,172,POINT (-117.48 34.298),6
5164,-122.925,39.269,03,07,1988,yes,Clarkia purpurea,185,POINT (-122.925 39.269),2
5165,-117.729,34.243,13,06,2013,yes,Clarkia purpurea,164,POINT (-117.729 34.243),6
5168,-117.35,33.598,28,05,2010,yes,Clarkia purpurea,148,POINT (-117.35 33.598),6
5169,-116.779,33.192,12,06,1978,yes,Clarkia purpurea,163,POINT (-116.779 33.192),6
5171,-118.502,33.449,27,04,2006,yes,Clarkia purpurea,117,POINT (-118.502 33.449),6
5172,-117.794,34.143,11,05,1999,yes,Clarkia purpurea,131,POINT (-117.794 34.143),6
5176,-117.487,34.202,29,06,1972,yes,Clarkia purpurea,181,POINT (-117.487 34.202),6
5177,-118.531,34.554,16,05,1996,yes,Clarkia purpurea,137,POINT (-118.531 34.554),6
5179,-117.267,34.326,03,06,1980,yes,Clarkia purpurea,155,POINT (-117.267 34.326),7
5180,-117.46,34.291,21,06,1995,yes,Clarkia purpurea,172,POINT (-117.46 34.291),6
5181,-120.61,35.156,15,05,1966,yes,Clarkia purpurea,135,POINT (-120.61 35.156),4
5182,-117.059,33.44,05,05,1997,yes,Clarkia purpurea,125,POINT (-117.059 33.44),6
5183,-116.584,33.074,18,07,2003,yes,Clarkia purpurea,199,POINT (-116.584 33.074),7
5184,-121.199,35.844,19,05,1995,yes,Clarkia purpurea,139,POINT (-121.199 35.844),4
5185,-118.447,34.358,21,06,2010,yes,Clarkia purpurea,172,POINT (-118.447 34.358),6
5186,-116.78,33.693,18,06,2008,yes,Clarkia purpurea,170,POINT (-116.78 33.693),6
5188,-120.675,38.437,23,06,2010,yes,Clarkia purpurea,174,POINT (-120.675 38.437),5
5190,-117.408,33.78,20,05,1982,yes,Clarkia purpurea,140,POINT (-117.408 33.78),6
5191,-118.896,34.541,22,05,2007,yes,Clarkia purpurea,142,POINT (-118.896 34.541),6
5192,-120.371,35.249,13,05,2014,yes,Clarkia purpurea,133,POINT (-120.371 35.249),6
5194,-121.976,39.91,20,04,2003,yes,Clarkia purpurea,110,POINT (-121.976 39.91),2
5196,-117.042,33.42,17,05,1996,yes,Clarkia purpurea,138,POINT (-117.042 33.42),6
5197,-121.402,36.007,12,06,1995,yes,Clarkia purpurea,163,POINT (-121.402 36.007),4
5198,-117.806,34.148,18,05,2000,yes,Clarkia purpurea,139,POINT (-117.806 34.148),6
5199,-122.096,37.231,26,05,2013,yes,Clarkia purpurea,146,POINT (-122.096 37.231),4
5202,-120.449,34.805,01,05,1993,yes,Clarkia purpurea,121,POINT (-120.449 34.805),6
5203,-117.542,33.417,06,05,2009,yes,Clarkia purpurea,126,POINT (-117.542 33.417),6
5204,-116.542,33.133,03,04,1997,yes,Clarkia purpurea,93,POINT (-116.542 33.133),7
5205,-117.292,33.292,09,04,2009,yes,Clarkia purpurea,99,POINT (-117.292 33.292),6
5206,-117.008,33.458,09,05,1995,yes,Clarkia purpurea,129,POINT (-117.008 33.458),6
5207,-117.257,33.342,24,03,2015,yes,Clarkia purpurea,83,POINT (-117.257 33.342),6
5208,-116.902,33.355,11,06,2009,yes,Clarkia purpurea,162,POINT (-116.902 33.355),6
5209,-117.181,32.797,15,05,2009,yes,Clarkia purpurea,135,POINT (-117.181 32.797),6
5210,-116.956,33.007,23,06,2006,yes,Clarkia purpurea,174,POINT (-116.956 33.007),6
5211,-116.567,32.898,21,05,2009,yes,Clarkia purpurea,141,POINT (-116.567 32.898),6
5212,-116.69,33.376,17,05,2013,yes,Clarkia purpurea,137,POINT (-116.69 33.376),6
5213,-116.537,32.991,13,06,2005,yes,Clarkia purpurea,164,POINT (-116.537 32.991),7
5215,-116.663,33.24,10,05,2006,yes,Clarkia purpurea,130,POINT (-116.663 33.24),6
5216,-116.771,33.023,16,05,2007,yes,Clarkia purpurea,136,POINT (-116.771 33.023),6
5217,-117.451,33.554,05,05,1992,yes,Clarkia purpurea,126,POINT (-117.451 33.554),6
5218,-117.425,33.45,30,05,2012,yes,Clarkia purpurea,151,POINT (-117.425 33.45),6
5219,-117.151,33.101,28,05,2005,yes,Clarkia purpurea,148,POINT (-117.151 33.101),6
5220,-116.748,32.67,04,05,2007,yes,Clarkia purpurea,124,POINT (-116.748 32.67),6
5222,-117.552,33.452,10,05,2007,yes,Clarkia purpurea,130,POINT (-117.552 33.452),6
5223,-117.184,32.845,24,06,2006,yes,Clarkia purpurea,175,POINT (-117.184 32.845),6
5224,-117.043,32.841,08,04,2003,yes,Clarkia purpurea,98,POINT (-117.043 32.841),6
5225,-116.779,32.686,28,05,2005,yes,Clarkia purpurea,148,POINT (-116.779 32.686),6
5226,-116.539,32.996,08,06,2003,yes,Clarkia purpurea,159,POINT (-116.539 32.996),7
5227,-116.532,32.662,29,05,2005,yes,Clarkia purpurea,149,POINT (-116.532 32.662),6
5228,-120.67,38.305,17,05,2014,yes,Clarkia purpurea,137,POINT (-120.67 38.305),5
5229,-116.936,33.218,01,05,2008,yes,Clarkia purpurea,122,POINT (-116.936 33.218),6
5230,-116.681,33.047,05,05,2007,yes,Clarkia purpurea,125,POINT (-116.681 33.047),6
5232,-116.833,33.144,20,05,2010,yes,Clarkia purpurea,140,POINT (-116.833 33.144),6
5233,-117.142,32.846,10,05,1971,yes,Clarkia purpurea,130,POINT (-117.142 32.846),6
5234,-117.463,33.472,22,05,2013,yes,Clarkia purpurea,142,POINT (-117.463 33.472),6
5235,-116.777,33.259,24,06,2006,yes,Clarkia purpurea,175,POINT (-116.777 33.259),6
5236,-116.566,32.981,10,06,2006,yes,Clarkia purpurea,161,POINT (-116.566 32.981),6
5237,-116.737,32.866,05,06,2003,yes,Clarkia purpurea,156,POINT (-116.737 32.866),6
5238,-117.088,33.045,02,04,2005,yes,Clarkia purpurea,92,POINT (-117.088 33.045),6
5240,-117.35,33.598,28,05,2010,yes,Clarkia purpurea,148,POINT (-117.35 33.598),6
5241,-121.402,36.007,12,06,1995,yes,Clarkia purpurea,163,POINT (-121.402 36.007),4
5242,-116.671,33.027,12,05,2007,yes,Clarkia purpurea,132,POINT (-116.671 33.027),6
5243,-121.514,39.362,06,05,1980,yes,Clarkia purpurea,127,POINT (-121.514 39.362),2
5244,-116.67,32.996,28,04,2011,yes,Clarkia purpurea,118,POINT (-116.67 32.996),6
5245,-116.61,32.97,31,07,1971,yes,Clarkia purpurea,212,POINT (-116.61 32.97),6
5246,-117.361,33.345,24,04,2013,yes,Clarkia purpurea,114,POINT (-117.361 33.345),6
5247,-117.0,33.167,11,05,2006,yes,Clarkia purpurea,131,POINT (-117 33.167),6
5248,-116.552,32.651,30,06,2010,yes,Clarkia purpurea,181,POINT (-116.552 32.651),6
5249,-117.194,32.805,09,05,2008,yes,Clarkia purpurea,130,POINT (-117.194 32.805),6
5250,-116.756,33.198,30,06,2009,yes,Clarkia purpurea,181,POINT (-116.756 33.198),6
5251,-116.878,33.343,18,06,2008,yes,Clarkia purpurea,170,POINT (-116.878 33.343),6
5253,-116.91,33.302,02,06,2005,yes,Clarkia purpurea,153,POINT (-116.91 33.302),6
5255,-116.545,32.683,19,05,1983,yes,Clarkia purpurea,139,POINT (-116.545 32.683),6
5256,-117.181,33.246,10,06,2005,yes,Clarkia purpurea,161,POINT (-117.181 33.246),6
5257,-116.602,33.079,23,06,1978,yes,Clarkia purpurea,174,POINT (-116.602 33.079),6
5258,-116.781,32.583,03,05,2003,yes,Clarkia purpurea,123,POINT (-116.781 32.583),6
